Descripcion_1,Descripcion_2,precio,mt2,latitud,longitud,Nombre_sector
Casa,Casa,280000,520,-0.08841725197874489,-78.46350420414448,Carcelen
Casa,Casa,140000,199,-0.09606282468095578,-78.48274187953827,Ponceano
Departamento,Departamento,115000,252,-0.1817369996757024,-78.47550850199568,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,135000,100,-0.1820531476285638,-78.47714460915897,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,96000,70,-0.1889242405874983,-78.49650352039895,Belisario Quevedo
Lote,Lote,885000,1900,-0.2055747821847123,-78.49189483719991,Mariscal Sucre
Departamento,Departamento,415689,143,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,154000,133,-0.0996264824163733,-78.481045162447,Ponceano
Oficina/Consultorio,Oficina/Consultorio,67000,64,-0.170239969643556,-78.47990634221833,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,117000,110,-0.1762549797119277,-78.4826724228232,Iñaquito
Departamento,Departamento,120000,180,-0.170907636449409,-78.47920256178104,Iñaquito
Casa,Casa,69990,300,-0.2781950565874727,-78.5411381917503,Turubamba
Departamento,Departamento,290000,157,-0.1715866807035711,-78.47154200174941,Iñaquito
Departamento,Departamento,160000,198,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,183000,144,-0.1814181168174616,-78.47852418429578,Iñaquito
Casa,Casa,330000,288,-0.1339831255992678,-78.46203431350261,San Isidro del Inca
Otro,Otro,73000,65,-0.1818166993405647,-78.47548101218808,Iñaquito
Lote,Lote,4000000,6500,-0.2727073947231795,-78.523814753244,Argelia
Departamento,Departamento,150000,90,-0.1816144611382076,-78.48024669757494,Iñaquito
Departamento,Departamento,112000,103,-0.1041033609159019,-78.49146946312968,Ponceano
Oficina/Consultorio,Oficina/Consultorio,69458,47,-0.1954939513441645,-78.50656447272675,Belisario Quevedo
Oficina/Consultorio,Oficina/Consultorio,129000,168,-0.1749079959677702,-78.48059979879775,Iñaquito
Departamento,Departamento,75000,95,-0.2006026759409678,-78.49533972944855,Mariscal Sucre
Departamento,Departamento,113151,81,-0.116389519693141,-78.4835134442089,Ponceano
Departamento,Departamento,87000,91,-0.1173921062946812,-78.48359547355508,Ponceano
Departamento,Departamento,114000,80,-0.111772121735568,-78.48396946063619,Ponceano
Departamento,Departamento,176999,98,-0.1817369996757024,-78.47550850199568,Iñaquito
Departamento,Departamento,87000,90,-0.09713253646839662,-78.4749783029496,Ponceano
Casa,Casa,140000,213071,-0.2415759196934217,-78.54095022027816,MarcoPamba
Departamento,Departamento,93000,106,-0.1107723251720539,-78.49769989715072,Cotocollao
Lote,Lote,65000,960,-0.2449596318988796,-78.5030167065309,La Ferroviaria
Casa,Casa,1780000,1000,-0.121306587702066,-78.48934898243658,Ponceano
Casa,Casa,280000,520,-0.08841725197874489,-78.46350420414448,Carcelen
Casa,Casa,100000,199,-0.09606282468095578,-78.48274187953827,Ponceano
Departamento,Departamento,178000,252,-0.1817369996757024,-78.47550850199568,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,135000,100,-0.1820531476285638,-78.47714460915897,Iñaquito
Departamento,Departamento,176999,190,-0.1817369996757024,-78.47550850199568,Iñaquito
Departamento,Departamento,120000,116,-0.1001716627131435,-78.48014003856629,Ponceano
Lote,Lote,120000,285,-0.09804485204867161,-78.48434292607838,Ponceano
Otro,Otro,128000,63,-0.1905766508212988,-78.48648198004436,Iñaquito
Casa,Casa,100000,234,-0.1163786460290429,-78.48343063438972,Ponceano
Casa,Casa,98000,106,-0.1407375538662689,-78.4794937519596,Kennedy
Oficina/Consultorio,Oficina/Consultorio,270000,70,-0.1693455135123632,-78.48437448891816,Iñaquito
Lote,Lote,138000,1600,-0.1582072882048511,-78.47873516425278,El Inca
Departamento,Departamento,138622,50,-0.1802171611449457,-78.48853688282657,Iñaquito
Departamento,Departamento,89000,127,-0.2017821254570585,-78.48823800148772,Mariscal Sucre
Departamento,Departamento,63000,88,-0.07604620702283918,-78.47872128971086,Carcelen
Casa,Casa,78000,204,-0.3276205474352521,-78.56732988897791,Guamani
Local,Local,320000,422,-0.2026147551398432,-78.48874532754648,Mariscal Sucre
Departamento,Departamento,280000,200,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,290000,282,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,63000,88,-0.1041033609159019,-78.49146946312968,Ponceano
Departamento,Departamento,85000,59,-0.1066328272088918,-78.48098212141002,Ponceano
Casa,Casa,75900,109,-0.1710555758197129,-78.47845108263056,Iñaquito
Departamento,Departamento,116000,71,-0.2754883013759804,-78.5460522783445,Santa Rita
Casa,Casa,420000,390,-0.2016574430087921,-78.48345959615611,La Paz
Casa,Casa,150000,270,-0.140573995546793,-78.4815416851255,Kennedy
Casa,Casa,230000,66,-0.2804720180968694,-78.54106322852638,Turubamba
Departamento,Departamento,175000,85,-0.1816144611382076,-78.48024669757494,Iñaquito
Departamento,Departamento,105000,135,-0.116219125883231,-78.48899972663924,Ponceano
Departamento,Departamento,395000,450,-0.1816144611382076,-78.48024669757494,Iñaquito
Departamento,Departamento,63000,70,-0.1041033609159019,-78.49146946312968,Ponceano
Otro,Otro,89000,85,-0.1818166993405647,-78.47548101218808,Iñaquito
Departamento,Departamento,350000,230,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,45800,73,-0.3029514754573275,-78.55139220441045,Quitumbe
Casa,Casa,72000,142,-0.08761245909093539,-78.46893007528706,Carcelen
Bodega,Bodega,710000,1065,-0.348332488630933,-78.54767676459204,Turubamba
Departamento,Departamento,77000,103,-0.1041033609159019,-78.49146946312968,Ponceano
Departamento,Departamento,109000,112,-0.1710555758197129,-78.47845108263056,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,31000,36,-0.1993812059775268,-78.49064914338018,Mariscal Sucre
Departamento,Departamento,119000,75,-0.1866482983604028,-78.4815627565025,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,135000,100,-0.1820531476285638,-78.47714460915897,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,96000,70,-0.1889242405874983,-78.49650352039895,Belisario Quevedo
Departamento,Departamento,245000,224,-0.2754883013759804,-78.5460522783445,Santa Rita
Departamento,Departamento,275000,332,-0.2063198992072149,-78.4801859973398,La Paz
Oficina/Consultorio,Oficina/Consultorio,98000,48,-0.1794234777104028,-78.48159475377034,Iñaquito
Departamento,Departamento,115000,78,-0.2727307800729602,-78.55817056341277,Chillogallo
Departamento,Departamento,79000,100,-0.2186786189339041,-78.5134440450616,Centro Historico
Casa,Casa,72000,142,-0.08761245909093539,-78.46893007528706,Carcelen
Bodega,Bodega,710000,1065,-0.348332488630933,-78.54767676459204,Turubamba
Departamento,Departamento,63000,88,-0.07604620702283918,-78.47872128971086,Carcelen
Otro,Otro,80000,80,-0.1066400612470618,-78.48199077332443,Ponceano
Departamento,Departamento,77000,103,-0.1041033609159019,-78.49146946312968,Ponceano
Departamento,Departamento,109000,112,-0.1710555758197129,-78.47845108263056,Iñaquito
Local,Local,96900,88,-0.1825512798947203,-78.48037052594258,Iñaquito
Departamento,Departamento,128500,125,-0.09653536905840593,-78.48047345599089,Ponceano
Departamento,Departamento,115000,90,-0.1948928545136314,-78.47783210106866,La Paz
Casa,Casa,315000,225,-0.2781950565874727,-78.5411381917503,Turubamba
Oficina/Consultorio,Oficina/Consultorio,86000,54,-0.1816144611382076,-78.48024669757494,Iñaquito
Departamento,Departamento,175000,138,-0.184350052933515,-78.48076195440149,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,98000,48,-0.1794234777104028,-78.48159475377034,Iñaquito
Departamento,Departamento,115000,78,-0.2727307800729602,-78.55817056341277,Chillogallo
Departamento,Departamento,506160,100,-0.2186786189339041,-78.5134440450616,Centro Historico
Departamento,Departamento,280000,321,-0.1962758508780831,-78.47989064682288,La Paz
Casa,Casa,415000,473,-0.2063198992072149,-78.4801859973398,La Paz
Departamento,Departamento,155000,130,-0.1897702879846288,-78.50704691359438,Belisario Quevedo
Departamento,Departamento,195000,127,-0.1817369996757024,-78.47550850199568,Iñaquito
Lote,Lote,885000,1900,-0.2055747821847123,-78.49189483719991,Mariscal Sucre
Casa,Casa,74900,450,-0.3276205474352521,-78.56732988897791,Guamani
Departamento,Departamento,34900,9,-0.1145456413835205,-78.49957034016447,Cotocollao
Departamento,Departamento,55900,64,-0.1305271695939669,-78.49998692390801,San Carlos
Departamento,Departamento,145062,43,-0.1866266973095936,-78.48269028560338,Iñaquito
Lote,Lote,225000,300,-0.1649697307829903,-78.4796902484953,El Inca
Departamento,Departamento,70000,80,-0.1463306583792254,-78.46490295700235,San Isidro del Inca
Departamento,Departamento,170000,176,-0.2015799337196708,-78.4828858221429,La Paz
Departamento,Departamento,64000,64,-0.1305271695939669,-78.49998692390801,San Carlos
Departamento,Departamento,290000,125,-0.1983464608705374,-78.47932214236296,La Paz
Casa,Casa,280000,450,-0.1816036012300109,-78.47547338094682,Iñaquito
Lote,Lote,480000,648,-0.1649697307829903,-78.4796902484953,El Inca
Local,Local,91000,130,-0.2754883013759804,-78.5460522783445,Santa Rita
Otro,Otro,94700,66,-0.1816144611382076,-78.48024669757494,Iñaquito
Casa,Casa,110000,137,-0.09924388440714811,-78.4660975364473,Comite del Pueblo
Departamento,Departamento,80000,86,-0.131148791492092,-78.46819725304923,San Isidro del Inca
Departamento,Departamento,120000,110,-0.1406197101941166,-78.46340940949852,San Isidro del Inca
Casa,Casa,83000,113,-0.1074194461873055,-78.48396529848748,Ponceano
Departamento,Departamento,59500,89,-0.1452298618891563,-78.46275824682681,San Isidro del Inca
Departamento,Departamento,124000,68,-0.1816144611382076,-78.48024669757494,Iñaquito
Departamento,Departamento,138622,68,-0.1816144611382076,-78.48024669757494,Iñaquito
Casa,Casa,97999,135,-0.1469714249021086,-78.45755798985687,San Isidro del Inca
Departamento,Departamento,61990,98,-0.1041941642507988,-78.48407889040135,Ponceano
Casa,Casa,97999,135,-0.1469714249021086,-78.45755798985687,San Isidro del Inca
Departamento,Departamento,126000,98,-0.1041941642507988,-78.48407889040135,Ponceano
Local,Local,38000,42,-0.265001249746669,-78.5527591600756,La Mena
Departamento,Departamento,167000,101,-0.1796181065918243,-78.4805547073541,Iñaquito
Departamento,Departamento,130000,112,-0.2059591648211141,-78.48877671560795,Mariscal Sucre
Departamento,Departamento,109000,120,-0.09804485204867161,-78.48434292607838,Ponceano
Departamento,Departamento,280000,325,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,159000,99,-0.2054639806374668,-78.48914366040484,Mariscal Sucre
Departamento,Departamento,169000,115,-0.1871273509992423,-78.49026234831749,Iñaquito
Casa,Casa,98000,135,-0.1570371345403986,-78.47925042871681,El Inca
Departamento,Departamento,112000,109,-0.1074194461873055,-78.48396529848748,Ponceano
Lote,Lote,300000,7568,-0.3033321818077865,-78.56989847875624,La Ecuatoriana
Bodega,Bodega,380000,400,-0.3268284693281756,-78.5709527712059,Guamani
Lote,Lote,2550000,4120,-0.2572791485457194,-78.54722432708034,La Mena
Casa,Casa,95000,14792,-0.09164676122098964,-78.46640480839844,Carcelen
Lote,Lote,3400000,61600,-0.2781950565874727,-78.5411381917503,Turubamba
Departamento,Departamento,159000,163,-0.1950970507412566,-78.48358272692741,Iñaquito
Departamento,Departamento,54000,86,-0.09096065796314792,-78.47456413180743,Ponceano
Departamento,Departamento,248000,125,-0.1839306552963705,-78.47973482003103,Iñaquito
Casa,Casa,545000,605,-0.1570371345403986,-78.47925042871681,El Inca
Departamento,Departamento,1300000,1300,-0.1691243124101674,-78.48499360418342,Iñaquito
Casa,Casa,498000,320,-0.1441311431778804,-78.45543706457924,San Isidro del Inca
Departamento,Departamento,219903,166,-0.1864471976850785,-78.47972736253807,Iñaquito
Lote,Lote,104900,514,-0.08086268662911827,-78.46335355607035,Carcelen
Oficina/Consultorio,Oficina/Consultorio,115000,68,-0.2045583407149749,-78.4952326527298,Mariscal Sucre
Casa,Casa,97000,117,-0.1464032064013371,-78.45546776900092,San Isidro del Inca
Casa,Casa,1700000,18000,-0.2781950565874727,-78.5411381917503,Turubamba
Local,Local,180000,593,-0.2479406943259617,-78.5315596957631,Atahualpa
Casa,Casa,2100000,140000,-0.2398045496006893,-78.5140124456556,Chimbacalle
Departamento,Departamento,109772,68,-0.1880428990319747,-78.48011315700992,Iñaquito
Casa,Casa,330000,379,-0.1582072882048511,-78.47873516425278,El Inca
Departamento,Departamento,140000,46,-0.1974876575904577,-78.4801799273143,La Paz
Oficina/Consultorio,Oficina/Consultorio,59500,67,-0.2473728091197204,-78.53531247394585,MarcoPamba
Departamento,Departamento,190000,78,-0.1769247288791226,-78.47933497623869,Iñaquito
Departamento,Departamento,109990,112,-0.09804485204867161,-78.48434292607838,Ponceano
Parqueadero,Parqueadero,9500,15,-0.1864758009085331,-78.48165675386778,Iñaquito
Lote,Lote,369000,1350,-0.09804485204867161,-78.48434292607838,Ponceano
Casa,Casa,178000,182,-0.1419928372606435,-78.46766441426405,San Isidro del Inca
Casa,Casa,107000,180,-0.2972434079186253,-78.56258024738311,La Ecuatoriana
Departamento,Departamento,230000,123,-0.1974876575904577,-78.4801799273143,La Paz
Casa,Casa,95500,177,-0.2856613389919164,-78.56500253271639,Chillogallo
Departamento,Departamento,80500,82,-0.08761245909093539,-78.46893007528706,Carcelen
Casa,Casa,298000,600,-0.1415261949643279,-78.4632587612846,San Isidro del Inca
Casa,Casa,1800000,25000,-0.2781950565874727,-78.5411381917503,Turubamba
Departamento,Departamento,198000,222,-0.1968152445837275,-78.47878537273562,La Paz
Departamento,Departamento,63000,89,-0.1482900834248639,-78.46346092645335,San Isidro del Inca
Departamento,Departamento,197000,191,-0.2035021275999379,-78.48544380440667,Mariscal Sucre
Lote,Lote,125000,1000,-0.1709466017838682,-78.4790181177804,Iñaquito
Departamento,Departamento,75000,76,-0.2644234337688803,-78.52249091970023,La Ferroviaria
Departamento,Departamento,175000,110,-0.1816144611382076,-78.48024669757494,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,35000,44,-0.2146007826733227,-78.50417572818931,San Juan
Departamento,Departamento,135000,158,-0.0961007492267433,-78.48429679575655,Carcelen
Casa,Casa,95000,294,-0.08397356474571678,-78.50872767981691,El condado
Departamento,Departamento,85000,77,-0.09804485204867161,-78.48434292607838,Ponceano
Departamento,Departamento,280000,260,-0.1818620900544907,-78.48002479468278,Iñaquito
Casa,Casa,299000,846,-0.2186786189339041,-78.5134440450616,Centro Historico
Casa,Casa,110000,335,-0.2856613389919164,-78.56500253271639,Chillogallo
Lote,Lote,34200,800,-0.2603414947186767,-78.5055727959809,La Ferroviaria
Casa,Casa,260000,283,-0.2257999249545001,-78.50502619495127,La Tola
Departamento,Departamento,115000,143,-0.170239969643556,-78.47990634221833,Iñaquito
Departamento,Departamento,52000,134,-0.1570371345403986,-78.47925042871681,El Inca
Casa,Casa,46000,124,-0.2931399052991887,-78.549601312897,Quitumbe
Departamento,Departamento,49900,457,-0.2808967140081617,-78.56467095243046,Chillogallo
Lote,Lote,930000,1100,-0.1407375538662689,-78.4794937519596,Kennedy
Casa,Casa,180000,313,-0.249294790255198,-78.51618797669802,Chimbacalle
Departamento,Departamento,208000,176,-0.1817369996757024,-78.47550850199568,Iñaquito
Casa,Casa,120000,315,-0.2931399052991887,-78.549601312897,Quitumbe
Casa,Casa,80000,135,-0.2931399052991887,-78.549601312897,Quitumbe
Bodega,Bodega,190000,521,-0.3424603506986468,-78.54670975386104,Turubamba
Lote,Lote,1400000,1390,-0.2186786189339041,-78.5134440450616,Centro Historico
Departamento,Departamento,78500,114,-0.121306587702066,-78.48934898243658,Ponceano
Casa,Casa,145000,220,-0.1406197101941166,-78.46340940949852,San Isidro del Inca
Casa,Casa,82000,685,-0.1710555758197129,-78.47845108263056,Iñaquito
Departamento,Departamento,55000,58,-0.1669719984113687,-78.47046334787593,El Inca
Lote,Lote,25600,1067,-0.2603414947186767,-78.5055727959809,La Ferroviaria
Casa,Casa,125000,345,-0.1230338823741485,-78.49822850409618,Cotocollao
Departamento,Departamento,120000,65,-0.1701691129369726,-78.47981355724887,Iñaquito
Departamento,Departamento,140000,100,-0.1778170140420757,-78.48731603330754,Iñaquito
Casa,Casa,110000,143,-0.08841725197874489,-78.46350420414448,Carcelen
Local,Local,550000,1200,-0.07814211853207757,-78.47461382202692,Carcelen
Casa,Casa,85000,126,-0.1034796561078429,-78.46080742257588,Carcelen
Departamento,Departamento,199000,218,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,340000,231,-0.2014522436154091,-78.48084771466732,La Paz
Departamento,Departamento,68000,157,-0.2071032466288434,-78.50219700001759,San Juan
Departamento,Departamento,158000,87,-0.1750454002518153,-78.47866743912714,Iñaquito
Casa,Casa,148000,270,-0.1939770819293628,-78.51061907207468,Belisario Quevedo
Lote,Lote,510000,2448,-0.08401284151630084,-78.47434134935656,Carcelen
Departamento,Departamento,160000,164,-0.2754883013759804,-78.5460522783445,Santa Rita
Casa,Casa,83000,145,-0.2686339058920137,-78.54011045411592,Solanda
Departamento,Departamento,99300,73,-0.121306587702066,-78.48934898243658,Ponceano
Departamento,Departamento,122000,106,-0.1815509636755248,-78.47640291396509,Iñaquito
Departamento,Departamento,220000,240,-0.1807972941679821,-78.48009633435491,Iñaquito
Lote,Lote,18000,62,-0.2603414947186767,-78.5055727959809,La Ferroviaria
Departamento,Departamento,329000,200,-0.1946531852615205,-78.47862338742077,La Paz
Departamento,Departamento,110000,112,-0.1336556714510304,-78.47016267909913,San Isidro del Inca
Departamento,Departamento,75000,108,-0.08547671110048152,-78.47322456802758,Carcelen
Casa,Casa,130000,303,-0.0890542302941855,-78.4800184645033,Carcelen
Casa,Casa,91000,104,-0.2781950565874727,-78.5411381917503,Turubamba
Departamento,Departamento,79000,62,-0.1074194461873055,-78.48396529848748,Ponceano
Departamento,Departamento,125000,92,-0.2781950565874727,-78.5411381917503,Turubamba
Departamento,Departamento,140000,60,-0.1974876575904577,-78.4801799273143,La Paz
Local,Local,43000,36,-0.2856613389919164,-78.56500253271639,Chillogallo
Departamento,Departamento,105000,80,-0.1923199015799825,-78.47903684835703,La Paz
Casa,Casa,124000,154,-0.09472823887285144,-78.47385788635079,Ponceano
Departamento,Departamento,22000,68,-0.2588499089797139,-78.52957309383564,San Bartolo
Casa,Casa,450000,320,-0.2066469757168595,-78.48095281208381,La Paz
Departamento,Departamento,166000,80,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,120000,104,-0.1074194461873055,-78.48396529848748,Ponceano
Local,Local,298000,79,-0.1759573449767289,-78.48553953239497,Iñaquito
Bodega,Bodega,400000,511,-0.2931399052991887,-78.549601312897,Quitumbe
Oficina/Consultorio,Oficina/Consultorio,250000,190,-0.200141605533789,-78.49097446281571,Mariscal Sucre
Casa,Casa,115000,710,-0.2856613389919164,-78.56500253271639,Chillogallo
Departamento,Departamento,169000,120,-0.1029594925423427,-78.48209621641475,Ponceano
Casa,Casa,480000,455,-0.1825574175451048,-78.50408799359877,Belisario Quevedo
Departamento,Departamento,140000,68,-0.2034812353209879,-78.48834439189945,Mariscal Sucre
Lote,Lote,48000,3171,-0.2603414947186767,-78.5055727959809,La Ferroviaria
Casa,Casa,155000,439,-0.2856613389919164,-78.56500253271639,Chillogallo
Casa,Casa,87900,354,-0.08556560610841864,-78.50775171527494,El condado
Oficina/Consultorio,Oficina/Consultorio,55000,72,-0.1699939322901723,-78.484271822942,Iñaquito
Departamento,Departamento,129728,81,-0.1871273509992423,-78.49026234831749,Iñaquito
Lote,Lote,480000,820,-0.2799256650831969,-78.51502709825806,Argelia
Casa,Casa,95000,92,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,158000,97,-0.184673798029163,-78.47982110145048,Iñaquito
Departamento,Departamento,85000,68,-0.09804485204867161,-78.48434292607838,Ponceano
Casa,Casa,95000,306,-0.2931399052991887,-78.549601312897,Quitumbe
Lote,Lote,30000,600,-0.2587844106212308,-78.55742027500179,La Mena
Departamento,Departamento,79900,74,-0.1816144611382076,-78.48024669757494,Iñaquito
Departamento,Departamento,68500,74,-0.08761245909093539,-78.46893007528706,Carcelen
Lote,Lote,750000,1445,-0.2972529740653331,-78.54104684927123,Quitumbe
Lote,Lote,22900,200,-0.3276205474352521,-78.56732988897791,Guamani
Casa,Casa,240000,394,-0.1406264428194081,-78.48049314015846,Kennedy
Departamento,Departamento,99000,65,-0.1833966638605055,-78.48140381057604,Iñaquito
Lote,Lote,60000,370,-0.1406197101941166,-78.46340940949852,San Isidro del Inca
Departamento,Departamento,173500,118,-0.1853960771169719,-78.4902145732594,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,88000,62,-0.193842668688932,-78.48263409587652,Iñaquito
Casa,Casa,105000,175,-0.1415104985810048,-78.46349188865108,San Isidro del Inca
Casa,Casa,115000,183,-0.1175145177768203,-78.50728392862855,Santa Isabel
Bodega,Bodega,680000,1007,-0.08761245909093539,-78.46893007528706,Carcelen
Casa,Casa,595000,1037,-0.2781950565874727,-78.5411381917503,Turubamba
Departamento,Departamento,99000,97,-0.1713402903784383,-78.4738004776767,Iñaquito
Departamento,Departamento,119000,203,-0.1785684510714942,-78.48871125154615,Iñaquito
Departamento,Departamento,159000,120,-0.1710555758197129,-78.47845108263056,Iñaquito
Departamento,Departamento,140000,115,-0.1825725196477177,-78.4769403031524,Iñaquito
Departamento,Departamento,152997,98,-0.1817369996757024,-78.47550850199568,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,90000,70,-0.1856194628694002,-78.48251183108607,Iñaquito
Departamento,Departamento,77500,66,-0.1703882601638573,-78.47869510150784,Iñaquito
Casa,Casa,240000,500,-0.1897702879846288,-78.50704691359438,Belisario Quevedo
Departamento,Departamento,179369,190,-0.183506145028705,-78.49050815974131,Iñaquito
Departamento,Departamento,25500,30,-0.2162480750279825,-78.50377320611986,La Tola
Departamento,Departamento,150000,97,-0.1658813994667919,-78.46840799418423,El Inca
Local,Local,260000,353,-0.2686339058920137,-78.54011045411592,Solanda
Departamento,Departamento,139000,105,-0.1979313025580467,-78.4812207579773,La Paz
Departamento,Departamento,109000,88,-0.1927179435124799,-78.49596874870831,Belisario Quevedo
Departamento,Departamento,182000,300,-0.1812560226867206,-78.48754815191695,Iñaquito
Departamento,Departamento,110000,89,-0.1784184622970531,-78.48813273816742,Iñaquito
Departamento,Departamento,109000,67,-0.1729615244757154,-78.48026525449674,Iñaquito
Casa,Casa,195500,1067,-0.1207016860884485,-78.50914734689046,Santa Anita
Casa,Casa,119000,148,-0.1710555758197129,-78.47845108263056,Iñaquito
Departamento,Departamento,123892,56,-0.1808215713078498,-78.4809207279005,Iñaquito
Departamento,Departamento,130000,130,-0.1369142170207829,-78.46529956170262,San Isidro del Inca
Departamento,Departamento,620000,346,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,113000,59,-0.183234163811853,-78.47703907423129,Iñaquito
Lote,Lote,439000,2800,-0.09213301715050692,-78.47604580917638,Ponceano
Hotel,Hotel,1500000,1,-0.2021547034516508,-78.49337383496669,Mariscal Sucre
Casa,Casa,260000,1400,-0.1758592340348195,-78.47280570683753,Iñaquito
Departamento,Departamento,244019,300,-0.1813979042292175,-78.48780411474617,Iñaquito
Departamento,Departamento,114819,111,-0.1029590309257905,-78.49114830713071,Ponceano
Departamento,Departamento,130000,49,-0.16351340332474,-78.4751180940025,El Inca
Departamento,Departamento,155000,92,-0.1971587561329512,-78.48115858418707,La Paz
Casa,Casa,75000,123,-0.1175274971293348,-78.48091717262551,Ponceano
Casa,Casa,235000,400,-0.2781950565874727,-78.5411381917503,Turubamba
Departamento,Departamento,170000,142,-0.203123876651578,-78.49209980686766,Mariscal Sucre
Departamento,Departamento,153000,125,-0.1879771827187559,-78.48997127561042,Iñaquito
Departamento,Departamento,69000,40,-0.1849796440146239,-78.47903988340386,Iñaquito
Departamento,Departamento,88000,61,-0.1803144099361901,-78.48790937840597,Iñaquito
Departamento,Departamento,45990,85,-0.121306587702066,-78.48934898243658,Ponceano
Departamento,Departamento,110832,56,-0.176968146339552,-78.47898707357636,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,140000,70,-0.1751152648697932,-78.48063630550965,Iñaquito
Casa,Casa,120000,270,-0.2856613389919164,-78.56500253271639,Chillogallo
Departamento,Departamento,280000,195,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,195000,207,-0.1974876575904577,-78.4801799273143,La Paz
Casa,Casa,169000,147,-0.1710555758197129,-78.47845108263056,Iñaquito
Casa,Casa,69990,142,-0.2781950565874727,-78.5411381917503,Turubamba
Casa,Casa,215000,146,-0.121306587702066,-78.48934898243658,Ponceano
Departamento,Departamento,280000,280,-0.1974876575904577,-78.4801799273143,La Paz
Lote,Lote,26000,630,-0.2781950565874727,-78.5411381917503,Turubamba
Departamento,Departamento,135668,71,-0.176968146339552,-78.47898707357636,Iñaquito
Departamento,Departamento,99000,76,-0.1820409036832735,-78.4889626159727,Iñaquito
Lote,Lote,79000,512,-0.08841725197874489,-78.46350420414448,Carcelen
Departamento,Departamento,115000,116,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,8500000,11325,-0.2061453264813796,-78.49286375743905,Mariscal Sucre
Departamento,Departamento,95000,55,-0.1570034943581822,-78.4789327028387,El Inca
Departamento,Departamento,150000,148,-0.1888777811936628,-78.48178179450903,Iñaquito
Casa,Casa,110000,140,-0.1458760673577109,-78.46142433910417,San Isidro del Inca
Oficina/Consultorio,Oficina/Consultorio,90000,45,-0.1910388123940295,-78.48604088892291,Iñaquito
Casa,Casa,220000,600,-0.2083952392707715,-78.50498241472586,San Juan
Lote,Lote,95000,437,-0.1366846795478759,-78.45527998616485,San Isidro del Inca
Departamento,Departamento,88000,55,-0.09901251121564532,-78.48528373729782,Ponceano
Departamento,Departamento,255000,190,-0.2063198992072149,-78.4801859973398,La Paz
Departamento,Departamento,72900,108,-0.08761245909093539,-78.46893007528706,Carcelen
Lote,Lote,319000,752,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,129900,92,-0.1658813994667919,-78.46840799418423,El Inca
Departamento,Departamento,215000,280,-0.1979313025580467,-78.4812207579773,La Paz
Departamento,Departamento,110000,132,-0.203123876651578,-78.49209980686766,Mariscal Sucre
Lote,Lote,338250,1353,-0.1582072882048511,-78.47873516425278,El Inca
Departamento,Departamento,65000,72,-0.1570371345403986,-78.47925042871681,El Inca
Departamento,Departamento,84900,98,-0.07861965431711629,-78.46805381006905,Carcelen
Bodega,Bodega,3800000,3310,-0.3276205474352521,-78.56732988897791,Guamani
Bodega,Bodega,1780000,919,-0.113250699225152,-78.4765649028063,Comite del Pueblo
Bodega,Bodega,500000,964,-0.09655703804609807,-78.4764095912404,Ponceano
Departamento,Departamento,85000,100,-0.1631147215936687,-78.47703265714917,El Inca
Departamento,Departamento,58000,69,-0.1341188775532301,-78.47894987254845,Kennedy
Departamento,Departamento,130000,130,-0.1759755410122661,-78.48685907805611,Iñaquito
Departamento,Departamento,82990,100,-0.122028000622056,-78.4900469702014,Ponceano
Casa,Casa,150000,200,-0.1409676082028462,-78.46424235047803,San Isidro del Inca
Departamento,Departamento,150000,110,-0.1328595945449972,-78.46615356182821,San Isidro del Inca
Lote,Lote,200000,2500,-0.1582072882048511,-78.47873516425278,El Inca
Departamento,Departamento,97920,75,-0.1579592877449671,-78.4790487283969,El Inca
Departamento,Departamento,209000,106,-0.1869849593081463,-78.48801559574491,Iñaquito
Casa,Casa,185000,303,-0.09404321204265755,-78.47308052506695,Ponceano
Departamento,Departamento,219903,171,-0.1864778901331367,-78.47952531630065,Iñaquito
