Descripcion_1,Descripcion_2,precio,mt2,ubicacion
Casa,Casa,$ 120.000,154 m² Totales,Nada
Departamento,Departamento,$ 115.000,93 m² Totales,"https://www.google.com/maps/@-0.1205512517482201,-78.47865434501956,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 175.000,240 m² Totales,"https://www.google.com/maps/@-0.1634390538934963,-78.49899318896308,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 64.000,108 m² Totales,"https://www.google.com/maps/@-0.1309533872776592,-78.49579179137427,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 115.000,93 m² Totales,"https://www.google.com/maps/@-0.1217472242910962,-78.47819882511776,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 115.000,93 m² Totales,"https://www.google.com/maps/@-0.1205512517482201,-78.47865434501956,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 79.944,150 m² Totales,"https://www.google.com/maps/@-0.144199271507329,-78.46954772327055,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 152.000,95 m² Totales,"https://www.google.com/maps/@-0.1882940084267786,-78.47603748423195,13z?hl=es-ES&gl=US"
Casa,Casa,$ 200.000,300 m² Totales,"https://www.google.com/maps/@-0.1570371345403986,-78.47925042871681,13z?hl=es-ES&gl=US"
Casa,Casa,$ 200.000,300 m² Totales,"https://www.google.com/maps/@-0.1570371345403986,-78.47925042871681,13z?hl=es-ES&gl=US"
Casa,Casa,$ 105.000,400 m² Totales,Nada
Departamento,Departamento,$ 87.000,115 m² Totales,"https://www.google.com/maps/@-0.09857040968379673,-78.4799350448413,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 159.000,6964 m² Totales,"https://www.google.com/maps/@-0.2015799337196708,-78.4828858221429,13z?hl=es-ES&gl=US"
Casa,Casa,$ 74.856,87 m² Totales,"https://www.google.com/maps/@-0.09216937175373514,-78.43865398447451,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 61.299,76 m² Totales,"https://www.google.com/maps/@-0.08249250188036697,-78.41827692563733,13z?hl=es-ES&gl=US"
Casa,Casa,$ 65.000,110 m² Totales,"https://www.google.com/maps/@-0.2119790320781734,-78.40448800916819,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 82.990,92 m² Totales,"https://www.google.com/maps/@-0.1173921062946812,-78.48359547355508,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 123.000,42 m² Totales,"https://www.google.com/maps/@-0.1462461212700913,-78.49477061756448,13z?hl=es-ES&gl=US"
Casa,Casa,$ 109.000,110 m² Totales,Nada
Casa,Casa,$ 118.000,110 m² Totales,"https://www.google.com/maps/@-0.134654242162249,-78.5090823293825,13z?hl=es-ES&gl=US"
Casa,Casa,$ 78.990,81 m² Totales,"https://www.google.com/maps/@-0.05243886888785285,-78.45223169775396,13z?hl=es-ES&gl=US"
Casa,Casa,$ 74.856,84 m² Totales,"https://www.google.com/maps/@-0.09518092186133395,-78.4386633534624,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 75.900,85 m² Totales,"https://www.google.com/maps/@-0.08086268662911827,-78.46335355607035,13z?hl=es-ES&gl=US"
Casa,Casa,$ 125.000,110 m² Totales,"https://www.google.com/maps/@-0.1394630056855046,-78.49664701005511,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 59.800,51 m² Totales,"https://www.google.com/maps/@-0.1173921062946812,-78.48359547355508,13z?hl=es-ES&gl=US"
Casa,Casa,$ 124.900,113 m² Totales,Nada
Casa,Casa,Nada,90 m² Totales,"https://www.google.com/maps/@-0.1420167460580279,-78.4880117585245,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 85.000,216 m² Totales,"https://www.google.com/maps/@-0.09804485204867161,-78.48434292607838,13z?hl=es-ES&gl=US"
Local,Local,$ 37.500,28 m² Totales,"https://www.google.com/maps/@-0.1710555758197129,-78.47845108263056,13z?hl=es-ES&gl=US"
Casa,Casa,$ 520.000,385 m² Totales,Nada
Departamento,Departamento,$ 53.000,93 m² Totales,"https://www.google.com/maps/@-0.1150320676683097,-78.4940326054597,13z?hl=es-ES&gl=US"
Lote,Lote,$ 40.000,Superficie del terreno (m²): 300.0-,"https://www.google.com/maps/@-0.2965492944686355,-78.53282976238916,13z?hl=es-ES&gl=US"
Lote,Lote,$ 900.000,Nada,Nada
Departamento,Departamento,$ 84.000,80 m² Totales,"https://www.google.com/maps/@-0.1264649520817434,-78.47735108268276,13z?hl=es-ES&gl=US"
Casa,Casa,$ 670.000,500 m² Totales,"https://www.google.com/maps/@-0.1773853213257167,-78.37174568430393,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 220.000,128 m² Totales,Nada
Departamento,Departamento,$ 115.000,131 m² Totales,Nada
Casa,Casa,$ 178.900,146 m² Totales,Nada
Departamento,Departamento,$ 100.000,104 m² Totales,"https://www.google.com/maps/@-0.1617746231111462,-78.49661865894271,13z?hl=es-ES&gl=US"
Casa,Casa,$ 260.000,472 m² Totales,"https://www.google.com/maps/@-0.1346788846951757,-78.4937439712158,13z?hl=es-ES&gl=US"
Casa,Casa,$ 110.000,198 m² Totales,"https://www.google.com/maps/@-0.01367145611520985,-78.4441396404785,13z?hl=es-ES&gl=US"
Casa,Casa,$ 80.000,138 m² Totales,"https://www.google.com/maps/@-0.342878094981681,-78.44004232033593,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 86.500,79 m² Totales,Nada
Departamento,Departamento,$ 158.000,140 m² Totales,"https://www.google.com/maps/@-0.1817369996757024,-78.47550850199568,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,116 m² Totales,"https://www.google.com/maps/@-0.2003556184900216,-78.36292795181889,13z?hl=es-ES&gl=US"
Casa,Casa,$ 79.850,92 m² Totales,Nada
Departamento,Departamento,$ 205.000,146 m² Totales,Nada
Departamento,Departamento,$ 280.000,198 m² Totales,"https://www.google.com/maps/@-0.1974876575904577,-78.4801799273143,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 160.000,98 m² Totales,"https://www.google.com/maps/@-0.1817369996757024,-78.47550850199568,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 110.000,125 m² Totales,"https://www.google.com/maps/@-0.09653536905840593,-78.48047345599089,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 63.900,76 m² Totales,"https://www.google.com/maps/@-0.1994932519954378,-78.48261250444547,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 265.000,200 m² Totales,Nada
Departamento,Departamento,$ 116.000,92 m² Totales,"https://www.google.com/maps/@-0.2754883013759804,-78.5460522783445,13z?hl=es-ES&gl=US"
Casa,Casa,$ 150.000,85 m² Totales,"https://www.google.com/maps/@-0.04139178211874025,-78.45543402883084,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 45.800,73 m² Totales,"https://www.google.com/maps/@-0.3029514754573275,-78.55139220441045,13z?hl=es-ES&gl=US"
Casa,Casa,$ 76.800,84 m² Totales,"https://www.google.com/maps/@-0.2998826644829929,-78.46489766661655,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 225.000,160 m² Totales,"https://www.google.com/maps/@-0.1868261311975399,-78.47579189806598,13z?hl=es-ES&gl=US"
Bodega,Bodega,$ 190.000,400 m² Totales,"https://www.google.com/maps/@-0.08467353111536796,-78.4317637294051,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 65.000,60 m² Totales,"https://www.google.com/maps/@-0.1502773517288904,-78.48919776557499,13z?hl=es-ES&gl=US"
Casa,Casa,$ 130.000,170 m² Totales,"https://www.google.com/maps/@-0.09606282468095578,-78.48274187953827,13z?hl=es-ES&gl=US"
Lote,Lote,$ 35.000,400 m² Totales,"https://www.google.com/maps/@-0.1577078755516781,-78.4391640725688,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 280.000,387 m² Totales,"https://www.google.com/maps/@-0.1923199015799825,-78.47903684835703,13z?hl=es-ES&gl=US"
Casa,Casa,$ 145.000,105 m² Totales,"https://www.google.com/maps/@-0.09804485204867161,-78.48434292607838,13z?hl=es-ES&gl=US"
Casa,Casa,$ 455.000,420 m² Totales,"https://www.google.com/maps/@-0.1577078755516781,-78.4391640725688,13z?hl=es-ES&gl=US"
Lote,Lote,$ 240.000,4749 m² Totales,"https://www.google.com/maps/@-0.2237573030332233,-78.38503713855762,13z?hl=es-ES&gl=US"
Lote,Lote,Nada,Superficie del terreno (m²): 1600.0-,"https://www.google.com/maps/@-0.2255392405803303,-78.48973049186964,13z?hl=es-ES&gl=US"
Lote,Lote,$ 750.000,Superficie del terreno (m²): 698.0-,Nada
Casa,Casa,$ 209.900,278 m² Totales,"https://www.google.com/maps/@-0.2181497534695498,-78.38491640640193,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.050.000,3500 m² Totales,Nada
Departamento,Departamento,$ 395.000,700 m² Totales,"https://www.google.com/maps/@-0.1659165124924852,-78.49765828126675,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 129.000,130 m² Totales,"https://www.google.com/maps/@-0.1626215438292629,-78.46001010036468,13z?hl=es-ES&gl=US"
Lote,Lote,$ 750.000,1445 m² Totales,Nada
Departamento,Departamento,$ 83.000,Nada,"https://www.google.com/maps/@-0.1557161444420695,-78.47886185607643,13z?hl=es-ES&gl=US"
Lote,Lote,$ 200.000,24000 m² Totales,"https://www.google.com/maps/@-0.07455980327861403,-78.41658026716267,13z?hl=es-ES&gl=US"
Lote,Lote,$ 140.000,600 m² Totales,"https://www.google.com/maps/@-0.2109714312512083,-78.39602108959417,13z?hl=es-ES&gl=US"
Casa,Casa,$ 43.000,481 m² Totales,Nada
Departamento,Departamento,$ 125.000,137 m² Totales,"https://www.google.com/maps/@-0.1575966408562899,-78.49927730000563,13z?hl=es-ES&gl=US"
Casa,Casa,$ 250.000,58550 m² Totales,Nada
Lote,Lote,$ 298.000,10719 m² Totales,Nada
Casa,Casa,$ 115.000,178 m² Totales,"https://www.google.com/maps/@-0.2962945908295219,-78.46941815799653,13z?hl=es-ES&gl=US"
Casa,Casa,$ 144.100,125 m² Totales,"https://www.google.com/maps/@-0.1904455754611746,-78.338305763354,13z?hl=es-ES&gl=US"
Casa,Casa,$ 198.000,250 m² Totales,Nada
Departamento,Departamento,$ 85.000,83 m² Totales,Nada
Casa,Casa,$ 75.000,154 m² Totales,"https://www.google.com/maps/@-0.2754607858927962,-78.46754464656975,13z?hl=es-ES&gl=US"
Lote,Lote,$ 457.000,4156 m² Totales,Nada
Departamento,Departamento,$ 105.000,106 m² Totales,"https://www.google.com/maps/@-0.3165273401929194,-78.39387302896407,13z?hl=es-ES&gl=US"
Casa,Casa,$ 68.000,115 m² Totales,"https://www.google.com/maps/@-0.1119013146226192,-78.50677392083115,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 320.000,225 m² Totales,Nada
Casa,Casa,$ 94.500,132 m² Totales,Nada
Casa,Casa,Nada,118 m² Totales,"https://www.google.com/maps/@-0.1904455754611746,-78.338305763354,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 100.000,120 m² Totales,"https://www.google.com/maps/@-0.1749079959677702,-78.48059979879775,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,124 m² Totales,"https://www.google.com/maps/@-0.1904455754611746,-78.338305763354,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,125 m² Totales,"https://www.google.com/maps/@-0.1904455754611746,-78.338305763354,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 199.000,200 m² Totales,"https://www.google.com/maps/@-0.1803653091571488,-78.48721050890869,13z?hl=es-ES&gl=US"
Casa,Casa,$ 93.000,144 m² Totales,"https://www.google.com/maps/@-0.04007529562992741,-78.45489696015161,13z?hl=es-ES&gl=US"
Lote,Lote,$ 990.000,Superficie del terreno (m²): 4810.0-,"https://www.google.com/maps/@-0.1264649520817434,-78.47735108268276,13z?hl=es-ES&gl=US"
Carcelen,Carcelen,Nada,82 m² Desde,Nada
Tumbaco,Tumbaco,$ 227.500,2055 m² Desde,Nada
Cumbaya,Cumbaya,$ 110.358,58 m² Desde,Nada
Mariscal Sucre,Mariscal Sucre,$ 60.624,27 m² Desde,Nada
Cumbaya,Cumbaya,$ 88.500,54 m² Desde,Nada
Valle Los Chillos,Valle Los Chillos,$ 115.000,135 m² Desde,Nada
La Carolina,La Carolina,$ 550.000,199 m² Desde,Nada
La Floresta,La Floresta,$ 121.000,Nada,Nada
Tumbaco,Tumbaco,$ 298.000,260 m² Desde,"https://www.google.com/maps/@-0.1965983790277585,-78.37700731762155,13z?hl=es-ES&gl=US"
Tumbaco,Tumbaco,$ 412.545,371 m² Desde,Nada
El Condado,El Condado,$ 77.900,88 m² Desde,Nada
Cumbaya,Cumbaya,$ 131.628,Nada,Nada
Cumbaya,Cumbaya,$ 235.000,178 m² Desde,Nada
Gonzalez Suarez,Gonzalez Suarez,$ 120.779,84 m² Desde,Nada
Nayon - Tanda,Nayon - Tanda,$ 198.548,153 m² Desde,Nada
Cumbaya,Cumbaya,$ 238.308,125 m² Desde,Nada
Calderón,Calderón,$ 105.000,144 m² Desde,"https://www.google.com/maps/@-0.1041555223390692,-78.44061260480805,13z?hl=es-ES&gl=US"
Valle Tumbaco,Valle Tumbaco,$ 110.036,89 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 217.070,200 m² Desde,Nada
Quitumbe,Quitumbe,$ 63.802,75 m² Desde,Nada
Gonzalez Suarez,Gonzalez Suarez,$ 199.950,93 m² Desde,Nada
Cumbaya,Cumbaya,$ 156.550,86 m² Desde,Nada
Cumbaya,Cumbaya,$ 148.990,65 m² Desde,Nada
La Carolina,La Carolina,$ 93.247,47 m² Desde,Nada
Calderón,Calderón,$ 68.990,89 m² Desde,Nada
La Carolina,La Carolina,$ 116.660,47 m² Desde,Nada
La Armenia I,La Armenia I,$ 89.600,128 m² Desde,Nada
Granda Centeno,Granda Centeno,$ 120.000,84 m² Desde,"https://www.google.com/maps/@-0.1765424252908842,-78.49583141389078,13z?hl=es-ES&gl=US"
La Carolina,La Carolina,$ 139.202,55 m² Desde,Nada
Puembo,Puembo,$ 108.266,104 m² Desde,Nada
Cumbaya,Cumbaya,$ 140.000,90 m² Desde,Nada
La Carolina,La Carolina,$ 130.322,63 m² Desde,Nada
La Carolina,La Carolina,$ 93.512,48 m² Desde,Nada
La Carolina,La Carolina,$ 118.116,58 m² Desde,Nada
La Carolina,La Carolina,$ 129.690,57 m² Desde,Nada
Puente 3,Puente 3,$ 77.600,78 m² Desde,Nada
Cumbaya,Cumbaya,$ 317.605,288 m² Desde,Nada
La Carolina,La Carolina,$ 58.020,29 m² Desde,Nada
Cumbaya,Cumbaya,$ 235.000,177 m² Desde,Nada
La Carolina,La Carolina,$ 122.986,59 m² Desde,Nada
La Carolina,La Carolina,$ 87.595,28 m² Desde,Nada
Calderón,Calderón,$ 62.800,70 m² Desde,Nada
La Carolina,La Carolina,$ 105.671,47 m² Desde,Nada
12 de octubre,12 de octubre,$ 166.145,70 m² Desde,"https://www.google.com/maps/@-0.204769599987981,-78.48519494590042,13z?hl=es-ES&gl=US"
La Carolina,La Carolina,$ 92.507,48 m² Desde,Nada
Monteserrin,Monteserrin,$ 69.210,38 m² Desde,Nada
Monteserrin,Monteserrin,$ 127.669,85 m² Desde,Nada
Gonzalez Suarez,Gonzalez Suarez,$ 172.552,59 m² Desde,Nada
La Carolina,La Carolina,$ 94.259,42 m² Desde,"https://www.google.com/maps/@-0.1824764831000243,-78.47867446311794,13z?hl=es-ES&gl=US"
La Carolina,La Carolina,$ 53.990,26 m² Desde,Nada
Conocoto,Conocoto,$ 120.000,119 m² Desde,Nada
Pomasqui,Pomasqui,$ 117.900,142 m² Desde,Nada
La Carolina,La Carolina,$ 139.990,75 m² Desde,"https://www.google.com/maps/@-0.1873071810213188,-78.48822560227195,13z?hl=es-ES&gl=US"
Tumbaco,Tumbaco,$ 218.750,175 m² Desde,Nada
La Carolina,La Carolina,$ 214.300,67 m² Desde,"https://www.google.com/maps/@-0.1845976975648888,-78.48075276270036,13z?hl=es-ES&gl=US"
Ponceano,Ponceano,$ 81.900,63 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 70.000,72 m² Desde,Nada
Quito Tenis,Quito Tenis,$ 103.000,55 m² Desde,Nada
Valle Los Chillos,Valle Los Chillos,$ 75.653,64 m² Desde,Nada
Quito Tenis,Quito Tenis,$ 177.000,98 m² Desde,"https://www.google.com/maps/@-0.1640803847026917,-78.48936615039177,13z?hl=es-ES&gl=US"
Pomasqui,Pomasqui,$ 94.325,103 m² Desde,"https://www.google.com/maps/@-0.02932516553185463,-78.45010250843394,13z?hl=es-ES&gl=US"
Monteserrin,Monteserrin,$ 79.000,84 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 217.070,200 m² Desde,Nada
Quitumbe,Quitumbe,$ 63.802,75 m² Desde,Nada
Andalucía,Andalucía,$ 117.209,81 m² Desde,Nada
Gonzalez Suarez,Gonzalez Suarez,$ 120.779,84 m² Desde,Nada
Gonzalez Suarez,Gonzalez Suarez,$ 199.950,93 m² Desde,Nada
Granda Centeno,Granda Centeno,$ 120.000,84 m² Desde,"https://www.google.com/maps/@-0.1765424252908842,-78.49583141389078,13z?hl=es-ES&gl=US"
La Carolina,La Carolina,$ 139.202,55 m² Desde,Nada
La Carolina,La Carolina,$ 93.247,47 m² Desde,Nada
Calderón,Calderón,$ 68.990,89 m² Desde,Nada
Puembo,Puembo,$ 108.266,104 m² Desde,Nada
Cumbaya,Cumbaya,$ 140.000,90 m² Desde,Nada
La Carolina,La Carolina,$ 116.660,47 m² Desde,Nada
Cumbaya,Cumbaya,$ 148.990,65 m² Desde,Nada
La Carolina,La Carolina,$ 166.553,82 m² Desde,"https://www.google.com/maps/@-0.1849092804040636,-78.48038466040356,13z?hl=es-ES&gl=US"
Valle Tumbaco,Valle Tumbaco,$ 263.555,260 m² Desde,Nada
Centro Norte,Centro Norte,$ 69.888,93 m² Desde,Nada
Valle Los Chillos,Valle Los Chillos,$ 64.990,74 m² Desde,Nada
Iñaquito Alto,Iñaquito Alto,$ 102.874,67 m² Desde,Nada
La Carolina,La Carolina,$ 62.145,39 m² Desde,Nada
Cumbaya,Cumbaya,$ 182.400,114 m² Desde,Nada
Calderón,Calderón,$ 82.000,98 m² Desde,Nada
Cumbaya,Cumbaya,$ 169.900,165 m² Desde,Nada
La Armenia I,La Armenia I,Nada,128 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 190.000,162 m² Desde,Nada
Las Carretas,Las Carretas,$ 71.990,93 m² Desde,Nada
Gonzalez Suarez,Gonzalez Suarez,$ 122.134,47 m² Desde,Nada
Valle Los Chillos,Valle Los Chillos,$ 94.900,147 m² Desde,Nada
Tumbaco,Tumbaco,$ 127.000,73 m² Desde,Nada
Ponceano,Ponceano,$ 164.997,109 m² Desde,Nada
Cumbaya,Cumbaya,$ 230.000,144 m² Desde,Nada
Ponceano,Ponceano,$ 108.006,73 m² Desde,Nada
Valle Los Chillos,Valle Los Chillos,$ 75.653,64 m² Desde,Nada
Gonzalez Suarez,Gonzalez Suarez,$ 242.000,140 m² Desde,"https://www.google.com/maps/@-0.1931587071313354,-78.48002540168628,13z?hl=es-ES&gl=US"
Cumbaya,Cumbaya,$ 183.000,118 m² Desde,Nada
Conocoto,Conocoto,$ 69.980,121 m² Desde,Nada
Calderón,Calderón,$ 56.400,75 m² Desde,Nada
El Condado,El Condado,$ 92.990,56 m² Desde,Nada
Quito Tenis,Quito Tenis,$ 103.000,55 m² Desde,Nada
Gonzalez Suarez,Gonzalez Suarez,$ 110.171,56 m² Desde,Nada
La Carolina,La Carolina,$ 88.320,66 m² Desde,Nada
Quito Tenis,Quito Tenis,$ 124.727,67 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 220.000,254 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 70.000,72 m² Desde,Nada
El Inca,El Inca,$ 76.162,56 m² Desde,Nada
Ponceano,Ponceano,$ 81.900,63 m² Desde,Nada
Ponceano,Ponceano,$ 107.600,81 m² Desde,Nada
Ponceano,Ponceano,$ 115.900,83 m² Desde,Nada
Calderón,Calderón,$ 79.000,90 m² Desde,"https://www.google.com/maps/@-0.1025576936417133,-78.43701743469269,13z?hl=es-ES&gl=US"
Centro Norte,Centro Norte,$ 85.124,56 m² Desde,Nada
Conocoto,Conocoto,$ 120.000,137 m² Desde,Nada
La Armenia II,La Armenia II,$ 125.800,154 m² Desde,Nada
Mitad Del Mundo,Mitad Del Mundo,$ 129.270,138 m² Desde,Nada
Carcelen,Carcelen,$ 85.000,88 m² Desde,Nada
Cumbaya,Cumbaya,Nada,136 m² Desde,Nada
Puembo,Puembo,$ 349.687,351 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 159.900,Nada,Nada
Valle Los Chillos,Valle Los Chillos,$ 110.000,119 m² Desde,Nada
Conocoto,Conocoto,$ 72.990,103 m² Desde,Nada
Sangolqui,Sangolqui,$ 95.800,124 m² Desde,Nada
Puembo,Puembo,$ 312.500,Nada,"https://www.google.com/maps/@-0.1998133972269241,-78.35251498340779,13z?hl=es-ES&gl=US"
El Condado,El Condado,$ 114.266,111 m² Desde,Nada
Conocoto,Conocoto,$ 45.000,39 m² Desde,"https://www.google.com/maps/@-0.3021858149426405,-78.48240586814907,13z?hl=es-ES&gl=US"
Cumbaya,Cumbaya,$ 186.019,166 m² Desde,"https://www.google.com/maps/@-0.1789743412442806,-78.42606805789943,13z?hl=es-ES&gl=US"
Valle Los Chillos,Valle Los Chillos,$ 69.900,77 m² Desde,Nada
Carcelen,Carcelen,$ 75.000,83 m² Desde,Nada
Comité del Pueblo,Comité del Pueblo,$ 74.990,94 m² Desde,Nada
Conocoto,Conocoto,$ 75.000,114 m² Desde,"https://www.google.com/maps/@-0.2983840659556801,-78.4793083546163,13z?hl=es-ES&gl=US"
Llano Chico,Llano Chico,$ 72.254,79 m² Desde,Nada
Conocoto,Conocoto,$ 69.000,77 m² Desde,Nada
Puembo,Puembo,$ 310.000,295 m² Desde,Nada
Conocoto,Conocoto,$ 68.900,72 m² Desde,Nada
Calderón,Calderón,$ 28.000,Nada,"https://www.google.com/maps/@-0.1068643619118021,-78.42516626485029,13z?hl=es-ES&gl=US"
Mitad Del Mundo,Mitad Del Mundo,$ 69.900,109 m² Desde,Nada
La Armenia I,La Armenia I,$ 105.000,135 m² Desde,"https://www.google.com/maps/@-0.2913088265537562,-78.47893859950702,13z?hl=es-ES&gl=US"
La Armenia I,La Armenia I,$ 125.900,170 m² Desde,"https://www.google.com/maps/@-0.2933967312477186,-78.4583608821212,13z?hl=es-ES&gl=US"
Quito Tenis,Quito Tenis,$ 91.934,54 m² Desde,"https://www.google.com/maps/@-0.1615944613748392,-78.49575806453733,13z?hl=es-ES&gl=US"
Alangasí,Alangasí,$ 18.500,Nada,Nada
Amaguaña,Amaguaña,$ 90.565,110 m² Desde,"https://www.google.com/maps/@-0.3329497268330252,-78.48891458018335,13z?hl=es-ES&gl=US"
Valle Tumbaco,Valle Tumbaco,$ 99.307,47 m² Desde,Nada
Departamento,Departamento,$ 270.000,230 m² Totales,"https://www.google.com/maps/@-0.1974876575904577,-78.4801799273143,13z?hl=es-ES&gl=US"
Nayon - Tanda,Nayon - Tanda,$ 246.990,124 m² Desde,Nada
Monteserrin,Monteserrin,$ 79.000,84 m² Desde,Nada
La Carolina,La Carolina,$ 157.715,92 m² Desde,Nada
Quitumbe,Quitumbe,$ 63.802,75 m² Desde,Nada
Andalucía,Andalucía,$ 117.209,81 m² Desde,Nada
Granda Centeno,Granda Centeno,$ 206.557,128 m² Desde,Nada
La Carolina,La Carolina,$ 113.303,63 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 310.000,224 m² Desde,"https://www.google.com/maps/@-0.2116864116917308,-78.41919552513171,13z?hl=es-ES&gl=US"
Cumbaya,Cumbaya,$ 160.000,99 m² Desde,Nada
La Carolina,La Carolina,$ 94.370,51 m² Desde,Nada
Tumbaco,Tumbaco,$ 227.500,2055 m² Desde,Nada
El Condado,El Condado,$ 77.900,88 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 217.070,200 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 149.684,148 m² Desde,Nada
El Batan,El Batan,$ 106.344,68 m² Desde,Nada
La Carolina,La Carolina,$ 128.049,60 m² Desde,Nada
Cumbaya,Cumbaya,$ 153.787,92 m² Desde,Nada
Conocoto,Conocoto,$ 142.700,205 m² Desde,"https://www.google.com/maps/@-0.2998695020795764,-78.47652622669308,13z?hl=es-ES&gl=US"
Valle Tumbaco,Valle Tumbaco,$ 475.133,376 m² Desde,Nada
Cumbaya,Cumbaya,$ 131.628,Nada,Nada
Bellavista,Bellavista,$ 122.000,Nada,Nada
Cumbaya,Cumbaya,Nada,50 m² Desde,"https://www.google.com/maps/@-0.2015652971573485,-78.42945365870007,13z?hl=es-ES&gl=US"
Bellavista de Carretas,Bellavista de Carretas,$ 114.900,119 m² Desde,Nada
La Carolina,La Carolina,$ 131.847,60 m² Desde,Nada
Cumbaya,Cumbaya,$ 122.719,113 m² Desde,Nada
La Carolina,La Carolina,$ 126.351,63 m² Desde,Nada
La Carolina,La Carolina,$ 76.299,44 m² Desde,Nada
Tumbaco,Tumbaco,$ 155.358,95 m² Desde,Nada
La Carolina,La Carolina,$ 116.660,47 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 132.500,161 m² Desde,Nada
La Carolina,La Carolina,$ 235.209,76 m² Desde,Nada
La Carolina,La Carolina,$ 93.993,47 m² Desde,Nada
La Carolina,La Carolina,$ 130.322,63 m² Desde,Nada
El Condado,El Condado,$ 98.000,93 m² Desde,Nada
La Carolina,La Carolina,$ 53.990,26 m² Desde,Nada
La Carolina,La Carolina,$ 92.507,48 m² Desde,Nada
Monteserrin,Monteserrin,$ 69.210,38 m² Desde,Nada
La Carolina,La Carolina,$ 94.259,42 m² Desde,"https://www.google.com/maps/@-0.1824764831000243,-78.47867446311794,13z?hl=es-ES&gl=US"
Conocoto,Conocoto,$ 120.000,119 m² Desde,Nada
Alangasí,Alangasí,Nada,Nada,Nada
Valle Tumbaco,Valle Tumbaco,$ 75.000,78 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 99.307,47 m² Desde,Nada
Casa,Casa,$ 90.000,165 m² Totales,Nada
Cumbaya,Cumbaya,$ 88.500,54 m² Desde,Nada
Cumbaya,Cumbaya,$ 235.000,178 m² Desde,Nada
Valle Los Chillos,Valle Los Chillos,$ 115.000,135 m² Desde,Nada
Tumbaco,Tumbaco,$ 298.000,260 m² Desde,"https://www.google.com/maps/@-0.1965983790277585,-78.37700731762155,13z?hl=es-ES&gl=US"
Tumbaco,Tumbaco,$ 412.545,371 m² Desde,Nada
Valle Tumbaco,Valle Tumbaco,$ 217.070,200 m² Desde,Nada
La Carolina,La Carolina,$ 550.000,199 m² Desde,Nada
Carcelen,Carcelen,$ 94.530,82 m² Desde,Nada
Gonzalez Suarez,Gonzalez Suarez,$ 199.950,93 m² Desde,Nada
Cumbaya,Cumbaya,$ 140.000,90 m² Desde,Nada
La Carolina,La Carolina,$ 166.553,82 m² Desde,"https://www.google.com/maps/@-0.1849092804040636,-78.48038466040356,13z?hl=es-ES&gl=US"
Centro Norte,Centro Norte,$ 69.888,93 m² Desde,Nada
Valle Los Chillos,Valle Los Chillos,$ 64.990,74 m² Desde,Nada
Iñaquito Alto,Iñaquito Alto,$ 102.874,67 m² Desde,Nada
La Carolina,La Carolina,$ 62.145,39 m² Desde,Nada
Cumbaya,Cumbaya,$ 182.400,114 m² Desde,Nada
Tumbaco,Tumbaco,$ 127.000,73 m² Desde,Nada
