Descripcion_1,Descripcion_2,precio,mt2,ubicacion
Casa,Casa en venta en Centro De Guayaquil,$ 115.000,240 m² Totales,"https://www.google.com/maps/@-2.219466722153773,-79.8933984615978,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 105.000,120 m² Totales,"https://www.google.com/maps/@-2.06592122828318,-79.90914500081776,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 60.000,160000 m² Totales,"https://www.google.com/maps/@-2.240930128063924,-79.89097238739014,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 185.000,140 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 35.000,1000 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Ciudad Celeste,$ 240.000,175 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 70.000,Nada,"https://www.google.com/maps/@-2.094703231878095,-79.91591762784894,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 80.000,150 m² Totales,"https://www.google.com/maps/@-2.153249837511314,-79.88782460175786,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 99.000,143 m² Totales,"https://www.google.com/maps/@-2.129303671723053,-79.9033421115784,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,Nada,303 m² Totales,"https://www.google.com/maps/@-2.22775419517818,-79.93955413483873,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 199.000,Nada,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 98.500,65 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 420.000,300 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 245.000,145 m² Totales,Nada
Lote,Lote en venta en Centro De Guayaquil,$ 430.000,810 m² Totales,"https://www.google.com/maps/@-2.197128733928847,-79.9136781076001,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Sur De Guayaquil,$ 35.000,240 m² Totales,"https://www.google.com/maps/@-2.255559303388818,-79.8763282385547,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 58.000,60 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 62.300,67 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,239 m² Totales,"https://www.google.com/maps/@-2.267878426032865,-79.8842687482152,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,239 m² Totales,"https://www.google.com/maps/@-2.267878426032865,-79.8842687482152,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 150.000,150 m² Totales,Nada
Lote,Lote en venta en Sur De Guayaquil,$ 750.000,1057 m² Totales,"https://www.google.com/maps/@-2.24384183129991,-79.89568497032349,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 125.000,97 m² Totales,"https://www.google.com/maps/@-2.049759859808961,-79.91253902374444,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 158.000,159 m² Totales,"https://www.google.com/maps/@-2.15077273121109,-79.89902569810529,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 119.000,9748 m² Totales,Nada
Departamento,Departamento en venta en Centro De Guayaquil,$ 84.500,160 m² Totales,"https://www.google.com/maps/@-2.1908025421927,-79.88464902235171,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Kennedy Norte,$ 120.000,73 m² Totales,"https://www.google.com/maps/@-2.163532266779533,-79.8973451847409,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 90.000,210 m² Totales,"https://www.google.com/maps/@-2.132224802921204,-79.89277321932771,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 97.000,359 m² Totales,Nada
Departamento,Departamento en venta en Guayaquil,$ 218.000,123 m² Totales,"https://www.google.com/maps/@-2.166655596557214,-79.94505538163074,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 37.900,115 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 80.000,305 m² Totales,"https://www.google.com/maps/@-2.196156913564392,-79.88510447770813,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 180.000,240 m² Totales,"https://www.google.com/maps/@-2.150922374677855,-79.88899134421813,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 900.000,1500 m² Totales,"https://www.google.com/maps/@-2.186830540944241,-79.89294228035568,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 93.000,108 m² Totales,"https://www.google.com/maps/@-2.162098772591725,-79.91165828834997,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Via A La Costa,Nada,1800 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,Nada,187 m² Totales,"https://www.google.com/maps/@-2.197128733928847,-79.9136781076001,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Norte De Guayaquil,$ 480.000,800 m² Totales,"https://www.google.com/maps/@-2.155958023193808,-79.92152437658692,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 900.000,1500 m² Totales,"https://www.google.com/maps/@-2.186830540944241,-79.89294228035568,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Guayaquil,$ 125.000,70 m² Totales,"https://www.google.com/maps/@-2.162098772591725,-79.91165828834997,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Garzota,$ 180.000,240 m² Totales,"https://www.google.com/maps/@-2.148838043142807,-79.89572392400288,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 52.000,72 m² Totales,"https://www.google.com/maps/@-2.081683234267321,-79.92058403649801,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 98.000,120 m² Totales,"https://www.google.com/maps/@-2.149464465293151,-79.90947357886132,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 230.000,147 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 310.000,226 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,Nada,560 m² Totales,"https://www.google.com/maps/@-2.18215132639401,-79.88928992596529,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 63.000,105 m² Totales,"https://www.google.com/maps/@-2.132224802921204,-79.89277321932771,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 155.000,200 m² Totales,"https://www.google.com/maps/@-2.0696889445491,-79.93584736661542,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Via A La Costa,$ 110.000,158 m² Totales,Nada
Local,Local en venta en Via A La Costa,Nada,4000 m² Totales,"https://www.google.com/maps/@-2.182364003537256,-79.9910262010519,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Miraflores,$ 75.000,133 m² Totales,"https://www.google.com/maps/@-2.165396731333214,-79.92163274861794,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,Nada,7580 m² Totales,"https://www.google.com/maps/@-2.132350293926177,-79.925917478314,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Ciudad Celeste,$ 240.000,180 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 83.000,105 m² Totales,"https://www.google.com/maps/@-2.088646067846043,-79.91253407005962,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Samborondon,$ 75.000,555 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 82.000,240 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 67.000,135 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 480.000,530 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 115.000,136 m² Totales,"https://www.google.com/maps/@-2.170490367315476,-79.91150557654225,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Via A La Costa,Nada,92 m² Totales,"https://www.google.com/maps/@-2.188223262693689,-80.02664120803854,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 83.000,195 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 45.000,185 m² Totales,"https://www.google.com/maps/@-2.230469537577869,-79.92689883586667,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 39.000,1515 m² Totales,"https://www.google.com/maps/@-2.005932841623204,-79.96409170343236,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 139.700,310 m² Totales,"https://www.google.com/maps/@-2.218896287721859,-79.92836325160933,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 250.000,243 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 149.000,106 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 140.000,402 m² Totales,"https://www.google.com/maps/@-2.103829044913061,-79.9456249274154,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,Nada,350 m² Totales,"https://www.google.com/maps/@-2.191192385650218,-79.91302234830282,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 90.000,500 m² Totales,"https://www.google.com/maps/@-2.201034436663794,-79.90962919818644,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,239 m² Totales,"https://www.google.com/maps/@-2.267878426032865,-79.8842687482152,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Samanes,$ 90.000,208 m² Totales,"https://www.google.com/maps/@-2.109097383954626,-79.90391346608992,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 57.000,23905 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,239 m² Totales,"https://www.google.com/maps/@-2.273684219945587,-79.88036330349595,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 220.000,148 m² Totales,"https://www.google.com/maps/@-2.133692836536313,-79.9029011863294,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 67.000,135 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 108.000,201 m² Totales,"https://www.google.com/maps/@-2.135268230015417,-79.90841079911074,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 65.000,Nada,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 100.000,150 m² Totales,"https://www.google.com/maps/@-2.20770891812624,-79.88992689697028,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 180.000,800 m² Totales,"https://www.google.com/maps/@-2.199628031503033,-79.89542143456076,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 99.900,110 m² Totales,"https://www.google.com/maps/@-2.170921726685028,-79.89853708573142,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 125.000,160 m² Totales,"https://www.google.com/maps/@-2.117237514594672,-79.89270479180554,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Puerto Santa Ana,$ 170.000,89 m² Totales,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 39.500,98 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 162.000,180 m² Totales,Nada
Departamento,Departamento en venta en Puerto Santa Ana,$ 169.999,60 m² Totales,"https://www.google.com/maps/@-2.17975037698323,-79.87551746090843,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 85.000,80 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 170.000,190 m² Totales,"https://www.google.com/maps/@-2.134804934060888,-79.88415956113398,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 85.000,80 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 230.000,170 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 63.000,63 m² Totales,"https://www.google.com/maps/@-2.077569716357044,-79.92161959709414,13z?hl=es-ES&gl=US"
Otro,Inmueble en venta en Norte De Guayaquil,Nada,65 m² Totales,"https://www.google.com/maps/@-2.156077320843488,-79.89128078674892,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 95.000,220 m² Totales,"https://www.google.com/maps/@-2.176251061429611,-79.90805778905344,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 85.000,200 m² Totales,"https://www.google.com/maps/@-2.246085898839669,-79.90631278985806,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 230.000,210 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 430.000,306 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 189.000,185 m² Totales,"https://www.google.com/maps/@-2.185867755499963,-80.0091082358928,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 135.000,125 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 661.500,1890000 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 200.000,570 m² Totales,"https://www.google.com/maps/@-2.11786006871102,-79.88428643343393,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 89.000,83 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 62.000,80 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 198.360,Superficie del terreno (m²): 522.0-,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 105.000,109 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,Nada,400 m² Totales,"https://www.google.com/maps/@-2.191046459254466,-79.89950986586747,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Norte De Guayaquil,$ 55.000,74 m² Totales,"https://www.google.com/maps/@-2.139416285861829,-79.8983700855993,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 120.000,55 m² Totales,Nada
Local,Local en venta en Guayaquil,$ 795.000,370000 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 98.000,93 m² Totales,"https://www.google.com/maps/@-2.096824925018526,-79.89226261716952,13z?hl=es-ES&gl=US"
Local,Local en venta en Guayaquil,$ 1.100.000,198 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 90.000,300 m² Totales,"https://www.google.com/maps/@-2.207481250423599,-79.90574999245916,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 97.000,113 m² Totales,"https://www.google.com/maps/@-2.159440049983365,-79.89558767147427,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Norte De Guayaquil,$ 220.000,3000 m² Totales,"https://www.google.com/maps/@-2.104854463198649,-79.93491418199416,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 420.000,447 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 56.000,90 m² Totales,"https://www.google.com/maps/@-2.084931004241467,-79.96977184050894,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 230.000,210 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 430.000,306 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 57.000,80 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 85.000,200 m² Totales,"https://www.google.com/maps/@-2.246085898839669,-79.90631278985806,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 198.360,Superficie del terreno (m²): 522.0-,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 135.000,125 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 189.000,185 m² Totales,"https://www.google.com/maps/@-2.185867755499963,-80.0091082358928,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 168.000,570 m² Totales,"https://www.google.com/maps/@-2.11786006871102,-79.88428643343393,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 89.000,83 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 65.000,62 m² Totales,"https://www.google.com/maps/@-2.156054529136429,-79.89108652090775,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 65.000,62 m² Totales,"https://www.google.com/maps/@-2.156054529136429,-79.89108652090775,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 65.000,77 m² Totales,"https://www.google.com/maps/@-2.156054529136429,-79.89108652090775,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 148.000,125 m² Totales,Nada
Local,Local en venta en Centro De Guayaquil,$ 850.000,575 m² Totales,"https://www.google.com/maps/@-2.191432064456299,-79.88896554397378,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 76.500,65 m² Totales,"https://www.google.com/maps/@-2.187815412531106,-79.87997591931476,13z?hl=es-ES&gl=US"
Local,Local en venta en Guayaquil,$ 680.000,2000 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 61.000,93 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 300.000,300 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 255.000,180 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 62.000,67 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,Nada,25 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 70.000,80 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 135.000,109 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 200.000,400 m² Totales,"https://www.google.com/maps/@-2.191046459254466,-79.89950986586747,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 235.000,153 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 235.000,433 m² Totales,"https://www.google.com/maps/@-2.217502614533075,-79.92377795777145,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 100.000,188 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 600.000,320 m² Totales,Nada
Departamento,Departamento en venta en Bellavista,$ 85.000,155 m² Totales,"https://www.google.com/maps/@-2.179976944383295,-79.91068137231996,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 123.000,52 m² Totales,"https://www.google.com/maps/@-2.156005712988341,-79.88964284059409,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 56.000,90 m² Totales,"https://www.google.com/maps/@-2.084931004241467,-79.96977184050894,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Norte De Guayaquil,$ 2.400.000,3000 m² Totales,"https://www.google.com/maps/@-2.104854463198649,-79.93491418199416,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 125.000,44 m² Totales,"https://www.google.com/maps/@-2.147047629848536,-79.91173020287876,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Puerto Santa Ana,$ 169.999,Nada,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 135.000,155 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 405.000,447 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,$ 275.000,Superficie del terreno (m²): 1853.9-,Nada
Casa,Casa en venta en Guayaquil,$ 275.000,270 m² Totales,"https://www.google.com/maps/@-2.051652806482544,-79.89349123524607,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 110.000,199 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 70.000,140 m² Totales,"https://www.google.com/maps/@-2.064138305598255,-79.97590010465856,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 105.000,127 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 125.000,113 m² Totales,"https://www.google.com/maps/@-2.159440049983365,-79.89558767147427,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 102.000,170 m² Totales,Nada
Local,Local en venta en Norte De Guayaquil,Nada,150 m² Totales,"https://www.google.com/maps/@-2.125461852731801,-79.89693028356888,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 173.000,251 m² Totales,"https://www.google.com/maps/@-2.176577389149757,-79.88714139625142,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 117.500,126 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 115.000,105 m² Totales,"https://www.google.com/maps/@-2.099438708531492,-79.90517335413773,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 165.407,Nada,"https://www.google.com/maps/@-2.193933225148334,-79.90394583903286,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 185.000,116 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 168.000,60 m² Totales,"https://www.google.com/maps/@-2.178685038596567,-79.89656791614924,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Via A La Costa,Nada,Nada,"https://www.google.com/maps/@-2.187200058137834,-80.01820870778774,13z?hl=es-ES&gl=US"
Local,Local en venta en Norte De Guayaquil,$ 190.000,Nada,Nada
Casa,Casa en venta en Via A La Costa,$ 168.000,150 m² Totales,Nada
Departamento,Departamento en venta en Guayaquil,$ 115.000,98 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 1.444.000,Superficie del terreno (m²): 3800.0-,"https://www.google.com/maps/@-2.054744563859779,-79.91778533135628,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 102.000,170 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 95.000,251 m² Totales,"https://www.google.com/maps/@-2.176577389149757,-79.88714139625142,13z?hl=es-ES&gl=US"
Local,Local en venta en Norte De Guayaquil,Nada,150 m² Totales,"https://www.google.com/maps/@-2.125461852731801,-79.89693028356888,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 117.500,126 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 115.000,105 m² Totales,"https://www.google.com/maps/@-2.099438708531492,-79.90517335413773,13z?hl=es-ES&gl=US"
Local,Local en venta en Norte De Guayaquil,Nada,Nada,Nada
Lote,Lote en venta en Centro De Guayaquil,$ 165.407,Nada,"https://www.google.com/maps/@-2.193933225148334,-79.90394583903286,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 185.000,116 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 168.000,60 m² Totales,"https://www.google.com/maps/@-2.178685038596567,-79.89656791614924,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Via A La Costa,Nada,Nada,"https://www.google.com/maps/@-2.187200058137834,-80.01820870778774,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 120.000,100 m² Totales,"https://www.google.com/maps/@-2.224050722525452,-79.93727081902226,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 140.000,282 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 100.000,120 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 65.000,80 m² Totales,"https://www.google.com/maps/@-2.189333695115388,-79.88575130398787,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 270.000,242 m² Totales,"https://www.google.com/maps/@-2.048538547887661,-79.90789866501383,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 360.000,110 m² Totales,"https://www.google.com/maps/@-2.18758352954763,-79.87780648512405,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 58.000,45 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,Nada,500 m² Totales,"https://www.google.com/maps/@-2.122317304358854,-79.90143079310097,13z?hl=es-ES&gl=US"
